[2020-11-18 04:02:11]	select * from _tbl_store_types where IsActive='1'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTFAT00034'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTFAT00035'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00016'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKEM00033'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKEM00037'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKEM00038'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='199'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00017'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTVAS00046'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00017'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAR00050'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAR00051'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAR00052'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='200'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00018'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTDAR00069'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTJAY00070'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTBHA00072'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTHAL00071'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00018'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKCC00074'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='201'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00019'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00019'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='202'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00020'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00020'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='203'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00021'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00021'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='204'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00022'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00022'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='205'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00023'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00023'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='206'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00024'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00024'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='207'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00025'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00025'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='208'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00026'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00026'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='209'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00027'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00027'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='210'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00028'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00028'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='211'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00029'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTBAB00056'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSAN00057'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00029'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMOH00064'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTAYU00065'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTFOU00067'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTHUM00066'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTAMR00068'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='212'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00030'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAD00055'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTGEE00059'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTCHA00063'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00030'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00047'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00048'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00049'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='213'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTPRE00031'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTCAT00045'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTPRE00031'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00039'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEE00040'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMUR00041'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='214'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00032'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTFAT00034'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00032'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTFAT00035'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='215'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00033'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKEM00037'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00033'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKEM00038'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='216'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00034'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNOO00036'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00034'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='217'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTFAT00035'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTFAT00035'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAN00054'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='218'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTNOO00036'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTNOO00036'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='219'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00037'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAJ00042'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00037'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='220'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKEM00038'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTKEM00038'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='221'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00039'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEE00040'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00039'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMUR00041'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='222'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEE00040'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEE00040'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='223'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMUR00041'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMUR00041'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='224'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTRAJ00042'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTRAJ00042'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='225'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTEBI00043'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='226'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTRAM00044'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='227'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTCAT00045'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTCAT00045'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='228'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTVAS00046'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTVAS00046'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='229'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00047'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00048'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00047'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSEL00049'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='230'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00048'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00048'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='231'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSEL00049'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSEL00049'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='232'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00050'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAR00051'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00050'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTMAR00052'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='233'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00051'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00060'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00061'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTANJ00062'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00051'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='234'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAR00052'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAR00052'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTNAV00053'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='235'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTNAV00053'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTNAV00053'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='236'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTNAN00054'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTNAN00054'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='237'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTMAD00055'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTKAR00058'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTVIN00073'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSHI00076'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTVIN00075'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTMAD00055'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTGEE00059'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTCHA00063'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='238'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTBAB00056'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `ParentCode`='WTSAN00057'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTBAB00056'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='239'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTSAN00057'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='R' and `ParentCode`='WTSAN00057'
[2020-11-18 10:00:53]	select * from _tbl_orders where MemberID='240'
[2020-11-18 10:00:53]	select * from `_tblPlacements` where `Position`='L' and `ParentCode`='WTKAR00058'
